,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
821,85867.26693513004,85412.3121957796,81409.46441560013,84883.49518433136,84393.13468271028
831,83977.19723394842,83157.2558745198,83749.79621502262,86639.34273154454,84380.89801375885
841,86556.36841049277,83157.2558745198,84667.68280739285,85392.24233920757,84943.38735790325
851,87692.75722803458,87256.52039871996,81772.95427928348,87979.70819652961,86175.4850256419
861,85402.73163734618,86906.18302281943,84507.83355993143,86279.16999609623,85773.97955404832
871,85977.22502803268,84173.84344808996,84305.21833875484,88102.40404713295,85639.6727155026
881,81531.28125348035,86187.71731920107,83030.35549845258,87571.19802532568,84580.13802411492
891,86483.71912273359,86896.49245007618,85001.01242000308,87810.3170258463,86547.88525466478
901,83919.7390156014,85390.198865139,80304.06863201737,87634.80391417183,84312.20260673239
911,85986.2232565445,86370.4849264336,85946.61690633887,88002.94291128365,86576.56700015016
921,85122.0915886117,86370.4849264336,85669.03442458544,89392.59491149927,86638.5514627825
931,85696.24022209672,86689.70080807168,87552.42158719788,89041.54260426221,87244.97630540712
941,85998.18879511919,86435.29525741622,87019.68485062635,86191.26601674386,86411.1087299764
951,85638.78389583503,87275.04250119558,87469.11083119408,83946.76671982893,86082.42598701341
961,88821.3565780927,85290.3472535911,83377.39599387551,87829.686673231,86329.69662469758
971,89126.95814149336,87378.13121338945,88508.84962795438,85869.23767030903,87720.79416328655
981,89159.17377604455,87124.71001882189,85832.7354951522,85740.3341599173,86964.23836248399
991,88255.47360022373,87294.5508816463,87333.2971176024,84383.1937079537,86816.62882685653
1001,87096.95381798278,89284.32006714781,84269.57046432578,88414.86405882235,87266.42710206968
,Run #1 ASF,Run #2 ASF,Run #3 ASF,Run #4 ASF,Average ASF
1,93002.9212269015,92071.85496774656,92228.32449893995,92867.71894624934,92542.70490995934
11,93266.49251792548,90869.6095985597,92842.93319516089,94498.62339864338,92869.41467757236
21,93042.78893010544,89720.47060297521,92146.20934472409,93160.83924092389,92017.57702968216
31,93111.98741121129,91689.86452774618,91673.9742784858,92198.77986052707,92168.65151949259
41,94656.0769273113,93006.91974900803,91759.44126047897,92960.82805652195,93095.81649833007
51,92912.95941166527,93406.03735251134,91555.94537414343,92632.4710205177,92626.85328970944
61,93808.9976166368,92587.64955574299,92014.44198576154,92395.33028117388,92701.60485982879
71,94007.00716952371,92321.12432370117,92504.93301903321,91823.37358032435,92664.10952314561
81,93730.5967678486,92471.13235166903,91332.68499059683,92738.52620382272,92568.23507848429
91,93867.17644183496,91740.45196357578,91098.27434587071,93592.6278916125,92574.6326607235
101,92794.16085420633,91186.3807645617,92278.05682950179,91607.1046139427,91966.42576555314
111,92973.3614650371,91268.80976303334,91682.91624177256,90779.86019390124,91676.23691593605
121,92614.01706571752,90799.97471795432,90926.2489387573,90564.49986780848,91226.1851475594
131,91855.02232506718,91328.48911286575,89746.63375024837,90536.18960789002,90866.58369901784
141,91318.98393500045,91432.28934438799,91628.32601518645,90371.71569754575,91187.82874803015
151,89478.0767032441,92213.18084040974,91636.36427042985,90815.66520413566,91035.82175455483
161,91317.87625972289,92351.04822639094,92759.2047236897,91122.57641463366,91887.6764061093
171,91033.39296742495,93261.46662600846,92014.86216031836,90287.04997803313,91649.19293294621
181,91613.681168231,92480.88020217893,92728.8074793366,91863.88554765099,92171.81359934938
191,91488.70926615648,92768.00907078465,92820.05671685043,92454.817830922,92382.89822117839
201,90550.98275219659,91670.98459055906,93168.20123697267,93021.75647423517,92102.98126349087
211,92110.42617848638,92402.71539114846,93594.12757263567,94160.40163083129,93066.91769327545
221,92930.77139841409,90636.67007453229,93850.27540779983,93013.81355207853,92607.88260820619
231,92066.72870788547,91787.48334670032,95291.94118112895,92639.4025630299,92946.38894968617
241,92941.73254130226,93423.69540747482,95498.56351553208,92331.50615096974,93548.87440381973
251,93479.57298225978,92459.75744902628,94269.4367224799,91289.25018639264,92874.50433503966
261,94246.23043516617,92177.3393825277,94300.00622253127,89736.44423839946,92615.00506965615
271,94082.21576817524,92144.75721948905,94905.88044072944,91049.80154380704,93045.66374305019
281,92702.54099419779,93065.71014787162,94118.19678845625,89481.16971387385,92341.90441109988
291,91547.61765721926,91865.18852429607,94661.26520505316,89724.8215355303,91949.72323052469
301,91142.22459201638,92296.99560973217,93347.1424989916,90029.17943758283,91703.88553458074
311,92841.76576554017,91383.77214954903,93053.39085531581,89927.79880987972,91801.68189507117
321,92837.95969387473,91340.39752492904,92698.41847477724,89553.66411422935,91607.60995195259
331,92821.89215233551,91217.41396815772,92077.10581895677,90982.6021093981,91774.75351221202
