,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
1101,27579.504246221102,30348.649282101065,28574.209242063713,31886.913609032494,29597.319094854593
1111,27579.504246221102,30302.030040116293,28574.209242063713,31754.329342350633,29552.51821768793
1121,27579.504246221102,30302.030040116293,28574.209242063713,31754.329342350633,29552.51821768793
1131,27579.504246221102,30302.030040116293,28515.17383565367,31754.329342350633,29537.759366085425
1141,27448.17539550355,30111.29972827481,28173.9382817013,31418.731031333205,29288.036109203218
1151,27448.17539550355,30111.29972827481,28173.9382817013,31418.731031333205,29288.036109203218
1161,27381.473154640178,30008.023117994126,28173.9382817013,31144.524054887912,29176.989652305878
1171,27305.430917020698,30006.945916949353,28173.9382817013,31144.524054887912,29157.709792639813
1181,27169.67704842412,30006.945916949353,28173.9382817013,30834.698967715114,29046.31505369747
1191,26705.51131712393,29930.1351312563,28092.895753306373,30834.698967715114,28890.810292350427
1201,26705.51131712393,29930.1351312563,28092.895753306373,30834.698967715114,28890.810292350427
1211,26705.51131712393,29930.1351312563,28092.895753306373,30784.410478851027,28878.238170134406
1221,26499.53199696445,29791.62879676293,27667.503597180195,30595.526425676228,28638.547704145953
1231,26499.53199696445,29791.62879676293,27667.503597180195,30595.526425676228,28638.547704145953
1241,26499.53199696445,29693.99478264104,27591.875631628765,30595.526425676228,28595.232209227623
1251,26499.53199696445,29693.99478264104,27591.875631628765,30595.526425676228,28595.232209227623
1261,26499.53199696445,29693.99478264104,27591.875631628765,30570.733997221523,28589.034102113947
1271,26499.53199696445,29693.99478264104,27507.97265172086,30570.733997221523,28568.058357136968
1281,26499.53199696445,29693.99478264104,27507.97265172086,30452.12851982499,28538.406987787836
1291,26445.311361346186,29643.151517807277,27507.97265172086,30364.713589624233,28490.28728012464
1301,26445.311361346186,29521.53776937992,27507.97265172086,30364.713589624233,28459.8838430178
1311,26441.535204375607,29364.15782783364,27202.121552584154,30364.713589624233,28343.13204360441
1321,26441.535204375607,29166.935924397134,27202.121552584154,30364.713589624233,28293.82656774528
1331,26405.268174808094,29166.935924397134,27202.121552584154,30364.713589624233,28284.759810353404
1341,26359.112739352233,28719.822259912697,27202.121552584154,30335.024318216365,28154.020217516365
1351,26359.112739352233,28719.822259912697,27202.121552584154,30335.024318216365,28154.020217516365
1361,26034.541161370384,28719.822259912697,27065.291025289458,30335.024318216365,28038.669691197225
1371,26034.541161370384,28719.822259912697,27065.291025289458,30335.024318216365,28038.669691197225
1381,26034.541161370384,28719.822259912697,27065.291025289458,30335.024318216365,28038.669691197225
1391,26034.541161370384,28719.822259912697,26974.148035354654,30335.024318216365,28015.883943713525
1401,25967.109913688557,28455.421389544448,26974.148035354654,30335.024318216365,27932.925914201005
1411,25904.934024400023,28455.421389544448,26974.148035354654,30240.825718427113,27893.83229193156
1421,25904.934024400023,28455.421389544448,26974.148035354654,30240.825718427113,27893.83229193156
1431,25904.934024400023,28455.421389544448,26974.148035354654,30240.825718427113,27893.83229193156
1441,25904.934024400023,28455.421389544448,26545.544198203297,30240.825718427113,27786.68133264372
1451,25742.00015321895,28455.421389544448,26545.544198203297,30240.825718427113,27745.94786484845
1461,25738.67244086725,28455.421389544448,26545.544198203297,30240.825718427113,27745.11593676053
1471,25738.67244086725,28455.421389544448,26545.544198203297,29908.356543373375,27661.998642997092
1481,25738.67244086725,27671.628672846713,26545.544198203297,29908.356543373375,27466.05046382266
1491,25738.67244086725,27283.663592766654,26422.67094595355,29842.392782933905,27321.84994063034
1501,25688.964818466888,27283.663592766654,26338.211538617623,29842.392782933905,27288.308183196266
1511,25688.964818466888,27245.289248894776,26338.211538617623,29757.72927056329,27257.548719135644
1521,25638.28815779057,27240.6739379773,26236.092202190863,29757.72927056329,27218.195892130505
1531,25638.28815779057,27240.6739379773,26091.330623130667,29191.165283353283,27040.364500562955
1541,25481.255164966387,27240.6739379773,26091.330623130667,29191.165283353283,27001.10625235691
1551,25481.255164966387,27184.889060023695,26072.88092502092,29191.165283353283,26982.547608341072
1561,25481.255164966387,27184.889060023695,26064.199520623086,29191.165283353283,26980.377257241616
1571,25464.670666518403,27184.889060023695,26010.023706170654,29167.224649178566,26956.70202047283
1581,25464.670666518403,27184.889060023695,26010.023706170654,29138.93766893312,26949.630275411466
1591,25464.670666518403,27182.225147570713,26010.023706170654,29063.166342936584,26930.02146579909
1601,25464.670666518403,27053.997242767142,25726.381055518545,29063.166342936584,26827.05382693517
1611,25464.670666518403,27053.997242767142,25726.381055518545,29063.166342936584,26827.05382693517
1621,25464.670666518403,27053.997242767142,25503.432748330568,29063.166342936584,26771.316750138176
1631,25464.670666518403,27053.997242767142,25503.432748330568,29063.166342936584,26771.316750138176
1641,25464.670666518403,27053.997242767142,25503.432748330568,29053.675080219084,26768.9439344588
1651,25464.670666518403,26962.187814966208,25483.559441902737,28737.864575516578,26662.07062472598
1661,25464.670666518403,26953.588570850912,25423.816891889703,28588.02868850243,26607.52620444036
1671,25464.670666518403,26926.528125736993,24969.31570493921,28588.02868850243,26487.13579642426
1681,25464.670666518403,26926.528125736993,24969.31570493921,28588.02868850243,26487.13579642426
1691,25464.670666518403,26910.850154923333,24969.31570493921,28588.02868850243,26483.21630372084
1701,25464.670666518403,26910.850154923333,24969.31570493921,28557.96393319314,26475.70011489352
1711,25464.670666518403,26800.500405214734,24969.31570493921,28430.328165303355,26416.203735493924
1721,25464.670666518403,26800.500405214734,24969.31570493921,28342.64205946615,26394.282209034624
1731,25464.670666518403,26800.500405214734,24969.31570493921,28342.64205946615,26394.282209034624
1741,25421.625055054967,26800.500405214734,24969.31570493921,28342.64205946615,26383.520806168763
1751,25421.625055054967,26800.500405214734,24929.741126231293,28342.64205946615,26373.627161491786
1761,25421.625055054967,26800.500405214734,24929.741126231293,28342.64205946615,26373.627161491786
1771,25421.625055054967,26777.413943761923,24929.741126231293,28342.64205946615,26367.855546128583
1781,25421.625055054967,26777.413943761923,24929.741126231293,28181.19947631459,26327.494900340695
1791,25419.265340107373,26777.413943761923,24722.871091669676,28181.19947631459,26275.18746296339
1801,25419.265340107373,26761.11965899168,24722.871091669676,28130.633740897985,26258.47245791668
1811,25354.382044410373,26761.11965899168,24722.871091669676,28130.633740897985,26242.25163399243
1821,25354.382044410373,26670.81838072353,24722.871091669676,28130.633740897985,26219.676314425393
1831,25354.382044410373,26670.81838072353,24722.871091669676,28130.633740897985,26219.676314425393
1841,25354.382044410373,26670.81838072353,24627.826372339467,28130.633740897985,26195.91513459284
1851,25348.973324963023,26670.81838072353,24627.826372339467,28038.98762011722,26171.65142453581
1861,25348.973324963023,26670.81838072353,24627.826372339467,28038.98762011722,26171.65142453581
1871,25294.186101512318,26670.81838072353,24627.826372339467,28038.98762011722,26157.95461867313
1881,25294.186101512318,26659.454774947404,24568.561175018793,28038.98762011722,26140.29741789893
1891,25294.186101512318,26659.454774947404,24533.827830870734,28023.865038214946,26127.83343638635
1901,25294.186101512318,26525.64741753799,24132.664939349143,28023.865038214946,25994.0908741536
1911,25294.186101512318,26525.64741753799,24132.664939349143,27880.535811720863,25958.25856753008
1921,25252.58079740178,26339.537301694483,24132.664939349143,27880.535811720863,25901.329712541567
1931,25252.58079740178,26339.537301694483,24132.664939349143,27750.70823417438,25868.872818154945
1941,25252.58079740178,26315.46718953167,24132.664939349143,27750.70823417438,25862.855290114243
1951,25252.58079740178,26315.46718953167,24132.664939349143,27750.70823417438,25862.855290114243
1961,25224.36603224757,26315.46718953167,24132.664939349143,27750.70823417438,25855.801598825692
1971,25210.22158198589,26260.406764814623,24132.664939349143,27314.255882101126,25729.387292062696
1981,25135.838186002493,26202.800005124387,24123.707248621715,27050.849022370876,25628.29861552987
1991,25135.838186002493,26202.800005124387,24123.707248621715,27039.6029657663,25625.487101378727
2001,25135.838186002493,26202.800005124387,24049.69080664993,26659.11279151603,25511.86044732321
2011,25135.838186002493,26202.800005124387,24049.69080664993,26582.035052557243,25492.591012583514
2021,24979.96859420512,26202.800005124387,24049.69080664993,26582.035052557243,25453.62361463417
2031,24932.912192496275,26202.800005124387,23910.026968404858,26582.035052557243,25406.94355464569
2041,24932.912192496275,26202.800005124387,23910.026968404858,26582.035052557243,25406.94355464569
2051,24932.912192496275,26202.800005124387,23910.026968404858,26582.035052557243,25406.94355464569
2061,24932.912192496275,26127.721137349206,23910.026968404858,26582.035052557243,25388.173837701896
2071,24847.954317476768,26127.721137349206,23829.368071405654,26582.035052557243,25346.76964469722
2081,24847.954317476768,26127.721137349206,23829.368071405654,26582.035052557243,25346.76964469722
2091,24847.954317476768,26127.721137349206,23829.368071405654,26582.035052557243,25346.76964469722
2101,24843.916038429812,26127.721137349206,23829.368071405654,26582.035052557243,25345.76007493548
2111,24843.916038429812,26127.721137349206,23829.368071405654,26582.035052557243,25345.76007493548
2121,24843.916038429812,26127.721137349206,23829.368071405654,26582.035052557243,25345.76007493548
2131,24803.96230828907,26127.721137349206,23829.368071405654,26568.928407630938,25332.49498116872
2141,24675.48947876764,26127.721137349206,23829.368071405654,26568.928407630938,25300.37677378836
2151,24675.48947876764,26106.711833642225,23829.368071405654,26561.6531551969,25293.305634753102
2161,24558.82059450953,26106.711833642225,23829.368071405654,26561.6531551969,25264.138413688575
2171,24550.595470202745,26106.711833642225,23829.368071405654,26505.762335434218,25248.10942767121
2181,24550.595470202745,26073.50258834636,23829.368071405654,26505.762335434218,25239.807116347245
2191,24520.937912859477,26073.50258834636,23829.368071405654,26505.762335434218,25232.39272701143
2201,24520.937912859477,26073.50258834636,23811.154107676433,26505.762335434218,25227.839236079122
2211,24520.937912859477,26073.50258834636,23811.154107676433,26401.5289393754,25201.780887064415
2221,24520.937912859477,26073.50258834636,23811.154107676433,26401.5289393754,25201.780887064415
2231,24436.54601577455,26073.50258834636,23811.154107676433,26401.5289393754,25180.682912793185
2241,24436.54601577455,26021.57935049285,23811.154107676433,26401.5289393754,25167.702103329808
2251,24436.54601577455,26021.57935049285,23811.154107676433,26401.5289393754,25167.702103329808
2261,24436.54601577455,26021.57935049285,23762.625577761202,26401.5289393754,25155.569970851
2271,24420.5574897699,26021.57935049285,23697.52483001719,26401.5289393754,25135.297652413836
2281,24420.5574897699,25852.32456679089,23697.52483001719,26401.5289393754,25092.983956488344
2291,24420.5574897699,25648.397025301165,23664.274335313457,26401.5289393754,25033.68944743998
2301,24414.069047738085,25648.397025301165,23664.274335313457,26401.5289393754,25032.06733693203
2311,24414.069047738085,25648.397025301165,23592.20999965141,26401.5289393754,25014.051253016514
2321,24409.08254599785,25627.893100662466,23342.819721261778,26401.5289393754,24945.331076824375
2331,24409.08254599785,25627.893100662466,23342.819721261778,26401.5289393754,24945.331076824375
2341,24391.28594481779,25627.893100662466,23241.64089816943,26401.5289393754,24915.58722075627
2351,24391.28594481779,25627.893100662466,23241.64089816943,26401.5289393754,24915.58722075627
2361,24391.28594481779,25619.97248958833,23241.64089816943,26401.5289393754,24913.607067987738
2371,24356.357521389054,25619.97248958833,23241.64089816943,26401.5289393754,24904.874962130554
2381,24290.44215773743,25619.97248958833,23241.64089816943,26401.5289393754,24888.396121217644
2391,24290.44215773743,25619.97248958833,23241.64089816943,26401.5289393754,24888.396121217644
2401,24290.44215773743,25600.024080278163,23241.64089816943,26401.5289393754,24883.409018890103
2411,24290.44215773743,25600.024080278163,23241.64089816943,26401.5289393754,24883.409018890103
2421,24290.44215773743,25300.04414379438,23116.36884846312,26401.5289393754,24777.09602234258
2431,24290.44215773743,25300.04414379438,23116.36884846312,26401.5289393754,24777.09602234258
2441,24274.16290648109,25300.04414379438,23116.36884846312,26401.5289393754,24773.0262095285
2451,24274.16290648109,25300.04414379438,23066.866146145778,26401.5289393754,24760.650533949163
2461,24237.32086863021,25283.04311045439,23066.866146145778,26401.5289393754,24747.189766151445
2471,24237.32086863021,25283.04311045439,23066.866146145778,26401.5289393754,24747.189766151445
2481,24197.62880755601,25283.04311045439,23066.866146145778,26401.5289393754,24737.266750882896
2491,24197.62880755601,25283.04311045439,23066.866146145778,26401.5289393754,24737.266750882896
2501,24197.62880755601,25283.04311045439,23066.866146145778,26401.5289393754,24737.266750882896
2511,24184.71576753773,25283.04311045439,23066.866146145778,26401.5289393754,24734.038490878324
2521,24105.1057928657,25283.04311045439,23066.866146145778,26401.5289393754,24714.135997210316
2531,24048.22537260375,25283.04311045439,23066.866146145778,26401.5289393754,24699.915892144832
2541,24048.22537260375,25283.04311045439,23066.866146145778,26356.42072484245,24688.638838511593
2551,24048.22537260375,25283.04311045439,23066.866146145778,26356.42072484245,24688.638838511593
2561,24048.22537260375,25283.04311045439,23066.866146145778,26356.42072484245,24688.638838511593
2571,24048.22537260375,25283.04311045439,23066.866146145778,26356.42072484245,24688.638838511593
2581,24024.286872661454,25283.04311045439,23066.866146145778,26356.42072484245,24682.654213526017
2591,23977.145431054425,25283.04311045439,23035.52298833382,26356.42072484245,24663.03306367127
2601,23977.145431054425,25248.489424064675,23035.52298833382,26356.42072484245,24654.394642073843
2611,23977.145431054425,25248.489424064675,22928.262029198446,26356.42072484245,24627.57940229
2621,23977.145431054425,25248.489424064675,22928.262029198446,26356.42072484245,24627.57940229
2631,23977.145431054425,25248.489424064675,22928.262029198446,26356.42072484245,24627.57940229
2641,23977.145431054425,25248.489424064675,22928.262029198446,26356.42072484245,24627.57940229
2651,23977.145431054425,25227.58946542322,22827.95394237912,26356.42072484245,24597.277390924803
2661,23977.145431054425,25227.58946542322,22816.344388762092,26356.42072484245,24594.375002520548
2671,23977.145431054425,25223.663654633674,22816.344388762092,26356.42072484245,24593.393549823162
2681,23894.195602732452,25208.8729731223,22816.344388762092,26356.42072484245,24568.958422364823
2691,23894.195602732452,25208.8729731223,22816.344388762092,26356.42072484245,24568.958422364823
2701,23894.195602732452,25208.8729731223,22804.723957120365,26356.42072484245,24566.05331445439
2711,23894.195602732452,25166.042989628077,22804.723957120365,26356.42072484245,24555.345818580838
2721,23894.195602732452,25166.042989628077,22804.723957120365,26356.42072484245,24555.345818580838
2731,23894.195602732452,25166.042989628077,22804.723957120365,26238.677046518,24525.909898999726
2741,23894.195602732452,25057.32814919505,22804.723957120365,26238.677046518,24498.731188891466
2751,23894.195602732452,25057.32814919505,22804.723957120365,26062.054792527444,24454.575625393827
2761,23894.195602732452,25050.404976393926,22804.723957120365,26062.054792527444,24452.844832193547
2771,23894.195602732452,24761.946041973093,22763.835532898458,26062.054792527444,24370.50799253286
2781,23894.195602732452,24761.946041973093,22763.835532898458,26062.054792527444,24370.50799253286
2791,23894.195602732452,24761.946041973093,22763.835532898458,25962.487127692602,24345.61607632415
2801,23894.195602732452,24761.946041973093,22763.835532898458,25905.087879553597,24331.2662642894
2811,23892.258308740416,24761.946041973093,22763.835532898458,25905.087879553597,24330.781940791392
2821,23892.258308740416,24673.971241602783,22763.835532898458,25867.465944425472,24299.382756916784
2831,23892.258308740416,24673.971241602783,22639.611161664212,25867.465944425472,24268.326664108223
2841,23892.258308740416,24666.91623657989,22639.611161664212,25867.465944425472,24266.562912852496
2851,23892.258308740416,24666.91623657989,22639.611161664212,25848.306196755784,24261.772975935077
2861,23892.258308740416,24666.91623657989,22639.611161664212,25848.306196755784,24261.772975935077
2871,23892.258308740416,24666.91623657989,22639.611161664212,25848.306196755784,24261.772975935077
2881,23892.258308740416,24634.10511837822,22639.611161664212,25848.306196755784,24253.57019638466
2891,23892.258308740416,24634.10511837822,22639.611161664212,25848.306196755784,24253.57019638466
2901,23892.258308740416,24603.45350207135,22639.611161664212,25801.880577539614,24234.300887503898
2911,23892.258308740416,24466.2329439366,22336.498020850602,25467.034699814038,24040.505993335413
2921,23892.258308740416,24466.2329439366,22336.498020850602,25467.034699814038,24040.505993335413
2931,23848.01599078257,24466.2329439366,22336.498020850602,25467.034699814038,24029.445413845955
2941,23848.01599078257,24466.2329439366,22336.498020850602,25467.034699814038,24029.445413845955
2951,23816.483062601274,24466.2329439366,22311.842306340488,25467.034699814038,24015.3982531731
2961,23816.483062601274,24466.2329439366,22311.842306340488,25467.034699814038,24015.3982531731
2971,23814.97726204105,24466.2329439366,22311.842306340488,25467.034699814038,24015.021803033043
2981,23814.97726204105,24415.47298676147,22311.842306340488,25467.034699814038,24002.331813739263
2991,23814.97726204105,24415.47298676147,22307.278003025745,25467.034699814038,24001.190737910576
3001,23808.544511433804,24415.47298676147,22307.278003025745,25467.034699814038,23999.58255025876
,Run #1 ASF,Run #2 ASF,Run #3 ASF,Run #4 ASF,Average ASF
1,90932.33811399674,91481.88680935751,91848.39170042539,92327.7514834958,91647.59202681886
11,83760.63377376678,86036.41125149453,85144.79538662487,86133.75336791016,85268.89844494908
21,79875.4349649067,83125.61749263071,81069.46490238086,80597.98119771238,81167.12463940766
31,75419.74542359372,78727.3755897068,76568.59743139676,75828.48414457687,76636.05064731854
41,71598.37880817037,76085.25176713645,74131.92781546751,72293.08164756293,73527.16000958432
51,67943.96879492223,72368.98244941789,71523.09312049768,70243.85894593899,70519.9758276942
61,66891.00867654066,70234.65774468498,69858.36060896573,68496.26618855156,68870.07330468573
71,65348.58900248287,67321.95002182052,67224.95332393405,66467.72072269682,66590.80326773356
81,64206.50307740962,65235.06737066809,65581.59048395175,64783.35965274145,64951.630146192736
91,61878.69502627334,62994.8414569835,64377.88192560368,62921.22679922563,63043.16130202154
101,59960.95385009688,60991.70951872992,63223.469761366396,61638.04652105299,61453.54491281154
111,58789.125185778736,60137.45336779268,62027.4056789787,61064.85190394823,60504.70903412459
121,57796.49980032554,59272.249489836206,60821.51187553024,58959.33949574247,59212.40016535861
131,56760.03583670961,57625.621164577475,59879.249054135675,57163.61665027454,57857.13067642433
141,54883.527723831336,56212.03751695395,58643.962477359055,56353.84699675436,56523.34367872467
151,52764.21707960933,54983.60122186917,56628.35820300323,54667.99565444206,54761.04303973094
161,51604.16161715454,53729.98960148389,55752.74285439034,54012.20585610366,53774.7749822831
171,50439.442080054396,53137.59126422842,54311.59449782682,53142.14780294606,52757.69391126393
181,50144.51514763706,52625.10941176407,53067.72703903096,52769.53072918798,52151.720581905014
191,48826.082262735166,51650.98276875876,52338.40702059246,52028.12466762997,51210.89917992909
201,47142.54214289354,50936.863392778934,52058.868173615214,51467.18650955477,50401.365054710615
211,45771.02421099102,50562.02586196707,51056.13859862286,50647.40139962406,49509.147517801255
