,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
1191,30207.012132440097,30152.912759906852,32412.995757267003,32272.87328513529,31261.44848368731
1201,30207.012132440097,30109.862914013276,32329.010302806324,32272.87328513529,31229.68965859875
1211,30207.012132440097,29916.75881975366,32329.010302806324,32272.87328513529,31181.413635033845
1221,30207.012132440097,29916.75881975366,32329.010302806324,32272.87328513529,31181.413635033845
1231,29965.324218638394,29916.75881975366,32087.996551363292,32228.743490084133,31049.70576995987
1241,29965.324218638394,29916.75881975366,32087.996551363292,32007.412231668128,30994.37295535587
1251,29965.324218638394,29916.75881975366,32087.996551363292,31957.950640973988,30982.007557682333
1261,29772.303539044617,29916.75881975366,32087.996551363292,31957.950640973988,30933.75238778389
1271,29772.303539044617,29627.75853543013,32087.996551363292,31846.124436058682,30833.54576547418
1281,29772.303539044617,29389.018232705253,32087.996551363292,31702.09530127895,30737.85340609803
1291,29597.683675443903,29389.018232705253,32087.996551363292,31481.723644351285,30639.105525965933
1301,29597.683675443903,29389.018232705253,31931.031540696684,31481.723644351285,30599.86427329928
1311,29597.683675443903,29382.2533604008,31931.031540696684,31481.723644351285,30598.173055223167
1321,29597.683675443903,29382.2533604008,31931.031540696684,31481.723644351285,30598.173055223167
1331,29597.683675443903,29351.61412909626,31931.031540696684,31481.723644351285,30590.513247397033
1341,29480.956108833754,29333.473714877364,31931.031540696684,31339.168549250237,30521.157478414512
1351,29214.326986153203,29129.393953444458,31931.031540696684,31040.615725955773,30328.842051562533
1361,29214.326986153203,29129.393953444458,31838.081310222497,30826.30016126669,30252.02560277171
1371,29214.326986153203,29129.393953444458,31838.081310222497,30760.210829577092,30235.503269849312
1381,29214.326986153203,29097.169528847116,31755.08627127207,30571.005011215868,30159.396949372065
1391,29214.326986153203,29097.169528847116,31699.64735839273,30571.005011215868,30145.537221152226
1401,29115.6684897007,29078.116963781078,31369.499683774902,30571.005011215868,30033.572537118136
1411,29115.6684897007,29078.116963781078,31288.843683775864,30409.20260898327,29972.957936560226
1421,29115.6684897007,29008.19022417103,31288.843683775864,30310.468709265624,29930.792776728304
1431,29115.6684897007,29008.19022417103,31288.843683775864,30291.447538058797,29926.037483926597
1441,29063.969794014138,29008.19022417103,31288.843683775864,29752.87375182553,29778.46936344664
1451,28843.525572502567,28858.106972332957,31251.030343730232,29547.402141878236,29625.016257610998
1461,28843.525572502567,28749.938816774826,31247.76228693706,29299.796154907337,29535.25570778045
1471,28843.525572502567,28749.938816774826,31209.428244728915,29135.980859517585,29484.718373380972
1481,28843.525572502567,28696.955482470425,31146.45859330374,28797.227013633015,29371.041665477438
1491,28843.525572502567,28532.037509685266,30918.599048818116,28797.227013633015,29272.84728615974
1501,28586.977562206153,28532.037509685266,30872.123959261146,28797.227013633015,29197.091511196395
1511,28532.75269278899,28532.037509685266,30872.123959261146,28721.043139455167,29164.48932529764
1521,28532.75269278899,28135.59879552428,30572.968056325353,28710.04433102537,28987.840968915996
1531,28532.75269278899,28135.59879552428,30572.968056325353,28710.04433102537,28987.840968915996
1541,28180.347793436707,28135.59879552428,30572.968056325353,28587.882319412165,28869.199241174625
1551,28180.347793436707,27847.110223444797,30572.968056325353,28587.882319412165,28797.077098154754
1561,28180.347793436707,27649.271277326938,30572.968056325353,28242.326622122677,28661.228437302918
1571,28180.347793436707,27410.533630682476,30572.968056325353,28129.006490720745,28573.21399279132
1581,28006.221361218562,27410.533630682476,30572.968056325353,28097.946754738434,28521.917450741203
1591,27950.365811026382,27410.533630682476,30481.12644078026,28063.923524395675,28476.487351721196
1601,27950.365811026382,27410.533630682476,30481.12644078026,28035.491769411703,28469.379412975202
1611,27950.365811026382,27410.533630682476,30481.12644078026,27849.370951235553,28422.849208431166
1621,27907.83256053728,27185.08944363671,30481.12644078026,27849.370951235553,28355.85484904745
1631,27907.83256053728,27185.08944363671,30458.902081383974,27849.370951235553,28350.29875919838
1641,27907.83256053728,27185.08944363671,30458.902081383974,27775.816836485243,28331.910230510803
1651,27907.83256053728,27010.581298687634,30458.902081383974,27775.816836485243,28288.283194273532
1661,27841.611963776097,27010.581298687634,30458.902081383974,27775.816836485243,28271.728045083237
1671,27841.611963776097,27010.581298687634,30345.12624801157,27775.816836485243,28243.284086740136
1681,27841.611963776097,27010.581298687634,30345.12624801157,27749.903639067754,28236.80578738576
1691,27841.611963776097,27010.581298687634,30345.12624801157,27725.368333728937,28230.67196105106
1701,27841.611963776097,27010.581298687634,30345.12624801157,27600.914607406157,28199.558529470363
1711,27840.99719545717,27010.581298687634,30239.3909950885,27480.20057223467,28142.792515366993
1721,27792.919016729647,26986.94671716788,30111.582548456852,27480.20057223467,28092.91221364726
1731,27633.41105681463,26835.781003703283,30111.582548456852,27083.89571149349,27916.167580117064
1741,27633.41105681463,26835.781003703283,30111.582548456852,27083.89571149349,27916.167580117064
1751,27633.41105681463,26835.781003703283,30111.582548456852,27083.89571149349,27916.167580117064
1761,27633.41105681463,26835.781003703283,30111.582548456852,26903.244052285332,27871.004665315024
1771,27505.256272462768,26806.901376607573,30111.582548456852,26785.721225130324,27802.36535566438
1781,27505.256272462768,26806.901376607573,30111.582548456852,26655.173287716567,27769.72837131094
1791,27176.85866524814,26806.901376607573,30111.582548456852,26637.145079899994,27683.121917553137
1801,27176.85866524814,26748.36733088026,30111.582548456852,26407.25822162191,27611.01669155179
1811,27176.85866524814,26748.36733088026,30111.582548456852,26407.25822162191,27611.01669155179
1821,27176.85866524814,26748.36733088026,30092.30972683787,26407.258221621898,27606.198486147045
1831,27176.85866524814,26599.00527356273,30048.04180704375,26370.343218051836,27548.562240976615
1841,27147.91228210781,26599.00527356273,30048.04180704375,26238.015745965262,27508.24377716989
1851,27147.91228210781,26599.00527356273,30048.04180704375,26238.015745965262,27508.24377716989
1861,27147.91228210781,26245.184600081317,30033.535122532667,26232.43258833093,27414.76614826318
1871,26976.223646774684,26245.184600081317,29923.542683911328,26232.43258833093,27344.345879774562
1881,26976.223646774684,26245.184600081317,29923.542683911328,26232.43258833093,27344.345879774562
1891,26976.223646774684,26245.184600081317,29923.542683911328,25991.04268415455,27283.998403730468
1901,26765.341147352166,26245.184600081317,29923.542683911328,25991.04268415455,27231.277778874843
1911,26765.341147352166,26245.184600081317,29923.542683911328,25671.87968445593,27151.487028950185
1921,26710.09439897115,26245.184600081317,29921.86145157069,25671.87968445593,27137.25503376977
1931,26637.77335021655,26245.184600081317,29921.86145157069,25671.87968445593,27119.17477158112
1941,26637.77335021655,26234.874507019613,29921.86145157069,25554.903057111565,27087.353091479607
1951,26289.039231524832,26220.10547060809,29921.86145157069,25554.903057111565,26996.477302703795
1961,26289.039231524832,26211.71917900011,29921.86145157069,25554.903057111565,26994.3807298018
1971,26232.087296203215,26188.78401110369,29921.86145157069,25337.54857356032,26920.070333109477
1981,26232.087296203215,26188.78401110369,29921.86145157069,25337.54857356032,26920.070333109477
1991,26232.087296203215,26188.78401110369,29921.86145157069,25337.54857356032,26920.070333109477
2001,26232.087296203215,26188.78401110369,29921.86145157069,25274.4802536193,26904.303253124224
2011,26232.087296203215,26188.78401110369,29921.86145157069,25274.4802536193,26904.303253124224
2021,26232.087296203215,26188.78401110369,29654.823998599793,25268.051047031626,26835.93658823458
2031,26232.087296203215,26188.78401110369,29654.823998599793,25124.258949169478,26799.988563769046
2041,26232.087296203215,26188.78401110369,29654.823998599793,25105.187969515984,26795.220818855672
2051,26232.087296203215,26188.78401110369,29654.823998599793,25082.185228099544,26789.470133501563
2061,26176.053203300693,26188.78401110369,29654.823998599793,25030.106161960604,26762.441843741195
2071,26176.053203300693,26188.78401110369,29654.823998599793,24972.55628533743,26748.0543745854
2081,26138.72463233066,26188.78401110369,29654.823998599793,24810.889285554338,26698.30548189712
2091,26138.72463233066,26074.142327508653,29654.823998599793,24810.889285554338,26669.645060998362
2101,26022.245447322333,26074.142327508653,29654.823998599793,24810.889285554338,26640.52526474628
2111,26022.245447322333,26074.142327508653,29654.823998599793,24796.41691734265,26636.907172693358
2121,26022.245447322333,25925.20338260854,29654.823998599793,24796.41691734265,26599.67243646833
2131,26022.245447322333,25925.20338260854,29654.823998599793,24727.245090691453,26582.37947980553
2141,26022.245447322333,25925.20338260854,29654.823998599793,24692.52776211877,26573.70014766236
2151,26022.245447322333,25925.20338260854,29648.61160523451,24681.26707075814,26569.331876480883
2161,25882.136892485523,25925.20338260854,29648.61160523451,24681.26707075814,26534.304737771676
2171,25764.80819082175,25925.20338260854,29648.61160523451,24561.763560201685,26475.09668471662
2181,25764.80819082175,25925.20338260854,29648.61160523451,24512.19249488312,26462.70391838698
2191,25764.80819082175,25925.20338260854,29569.960196318105,24474.720686676264,26433.67311410617
2201,25705.136380168755,25925.20338260854,29569.960196318105,24287.562800882224,26371.965689994406
2211,25629.334955726164,25925.20338260854,29569.960196318105,24113.31048281507,26309.45225436697
2221,25629.334955726164,25925.20338260854,29569.960196318105,24113.31048281507,26309.45225436697
2231,25567.3126432457,25925.20338260854,29569.960196318105,23888.47588560838,26237.738026945182
2241,25567.3126432457,25925.20338260854,29524.72108574557,23888.47588560838,26226.428249302047
2251,25567.3126432457,25925.20338260854,29524.72108574557,23888.47588560838,26226.428249302047
2261,25567.3126432457,25879.490057455954,29524.72108574557,23888.47588560838,26214.9999180139
2271,25567.3126432457,25864.2849653666,29524.72108574557,23731.657999043517,26171.994173350344
2281,25567.3126432457,25850.65970524939,29524.72108574557,23720.08104018723,26165.693618606972
2291,25554.57867257112,25850.65970524939,29370.792661841948,23720.08104018723,26124.02801996242
2301,25554.57867257112,25850.65970524939,29370.792661841948,23701.17740670883,26119.30211159282
2311,25374.172427731126,25850.65970524939,29370.792661841948,23651.99817345245,26061.905742068728
2321,25374.172427731126,25702.219779823376,29366.1078108507,23628.12877770657,26017.657199027944
2331,25374.172427731126,25702.219779823376,29366.1078108507,23628.12877770657,26017.657199027944
2341,25374.172427731126,25702.219779823376,29244.484583930553,23628.12877770657,25987.251392297905
2351,25337.18726427659,25702.219779823376,29233.828454116607,23568.71931954461,25960.488704440293
2361,25337.18726427659,25690.897244805717,29169.18825315051,23539.628363364132,25934.225281399235
2371,25337.18726427659,25690.897244805717,29066.50418838138,23512.9196980288,25901.87709887312
2381,25337.18726427659,25690.897244805717,29018.789336483074,23511.385769275174,25889.56490371014
2391,25239.381727829263,25690.897244805717,29018.789336483074,23506.879442903057,25863.986938005277
2401,25239.381727829263,25690.897244805717,28972.577803859924,23506.879442903057,25852.43405484949
2411,25174.33967724128,25690.897244805717,28735.064897202778,23327.15343727945,25731.86381413231
2421,25139.704594298306,25690.897244805717,28735.064897202778,23206.048230609278,25692.928741729018
2431,25139.704594298306,25690.897244805717,28559.58073769397,23196.932189603773,25646.77869160044
2441,25139.704594298306,25690.897244805717,28559.58073769397,23191.48429717289,25645.41671849272
2451,25139.704594298306,25690.897244805717,28559.58073769397,22994.299089360135,25596.120416539532
2461,25139.704594298306,25690.897244805717,28534.834700740317,22994.299089360135,25589.93390730112
2471,25139.704594298306,25690.897244805717,28534.834700740317,22994.299089360135,25589.93390730112
2481,25139.704594298306,25690.897244805717,28312.33263683762,22994.299089360135,25534.308391325445
2491,25139.704594298306,25555.237890866887,28295.9202067269,22994.299089360135,25496.290445313058
2501,25139.704594298306,25555.237890866887,28295.9202067269,22888.803050037674,25469.916435482442
2511,25139.23448386302,25555.237890866887,28295.9202067269,22888.803050037674,25469.79890787362
2521,24959.08555057624,25555.237890866887,28114.112145177238,22870.387558609116,25374.70578630737
2531,24959.08555057624,25555.237890866887,27945.114696846395,22664.729467701796,25281.04190149783
2541,24959.08555057624,25438.77515104002,27881.327671503546,22561.301328282145,25210.122425350488
2551,24959.08555057624,25438.77515104002,27869.090642295094,22556.752266993313,25205.925902726165
2561,24959.08555057624,25438.77515104002,27623.68536031853,22556.752266993313,25144.574582232024
2571,24959.08555057624,25347.92318107539,27623.68536031853,22554.386705826753,25121.270199449227
2581,24781.227373624566,25347.92318107539,27623.68536031853,22398.947899422594,25037.94595361027
2591,24781.227373624566,25347.92318107539,27247.985949341048,22398.947899422594,24944.0211008659
2601,24781.227373624566,25347.92318107539,27247.985949341048,22398.947899422594,24944.0211008659
2611,24781.227373624566,25347.92318107539,27247.985949341048,22398.947899422594,24944.0211008659
2621,24626.084824475955,25347.92318107539,27247.985949341048,22398.947899422594,24905.235463578745
2631,24626.084824475955,25347.92318107539,27247.985949341048,22398.947899422594,24905.235463578745
2641,24626.084824475955,25347.92318107539,27247.985949341048,22398.947899422594,24905.235463578745
2651,24563.23423853341,25347.92318107539,27247.985949341048,22398.947899422594,24889.52281709311
2661,24491.420679130617,25347.92318107539,27017.89242203201,21829.633521628377,24671.717450966597
2671,24420.222391741867,25347.92318107539,26940.34020227944,21763.24069256169,24617.931616914597
2681,24415.335979898446,25347.92318107539,26940.34020227944,21763.24069256169,24616.710013953743
2691,24415.335979898446,25347.92318107539,26940.34020227944,21722.274910000455,24606.468568313434
2701,24370.144783854754,25347.92318107539,26940.34020227944,21687.728286182424,24586.534113348003
2711,24337.677182867086,25347.92318107539,26918.532748283968,21687.728286182424,24572.965349602215
2721,24326.418158300992,25347.92318107539,26918.532748283968,21687.728286182424,24570.150593460694
2731,24258.97300716302,25347.92318107539,26918.532748283968,21687.728286182424,24553.2893056762
2741,24258.97300716302,25347.92318107539,26695.45534809522,21687.728286182424,24497.519955629014
2751,24258.97300716302,25308.07092105172,26695.45534809522,21687.728286182424,24487.556890623095
2761,24258.97300716302,25308.07092105172,26695.45534809522,21687.728286182424,24487.556890623095
2771,24258.97300716302,25308.07092105172,26695.45534809522,21681.705830621075,24486.05127673276
2781,24258.97300716302,25280.221776741484,26695.45534809522,21681.705830621075,24479.088990655197
2791,24258.97300716302,25280.221776741484,26695.45534809522,21677.67011394037,24478.080061485023
2801,24258.97300716302,25226.0313879654,26695.45534809522,21677.67011394037,24464.532464291
2811,24209.645099138743,25226.0313879654,26684.216764322224,21655.631354935147,24443.881151590376
2821,24204.41189881326,25226.0313879654,26641.39752012133,21640.511587740795,24428.088098660195
2831,24204.41189881326,25200.40332463743,26448.639945477502,21640.511587740795,24373.491689167247
2841,24204.41189881326,25200.40332463743,26448.639945477502,21640.511587740795,24373.491689167247
2851,24204.41189881326,25200.40332463743,26448.639945477502,21599.732116891388,24363.296821454896
2861,24193.966328625625,25200.40332463743,26433.85738044164,21583.733854487666,24352.99022204809
2871,24193.966328625625,25200.40332463743,26433.85738044164,21583.733854487666,24352.99022204809
2881,24193.966328625625,25200.40332463743,26433.85738044164,21583.733854487666,24352.99022204809
2891,24193.966328625625,25200.40332463743,26407.68928666897,21583.733854487666,24346.448198604925
2901,24193.966328625625,25200.40332463743,26407.68928666897,21583.733854487666,24346.448198604925
2911,24193.966328625625,25171.304720082648,26304.053695812454,21560.06285456851,24307.34689977231
2921,24193.966328625625,25171.304720082648,26290.839858761854,21560.06285456851,24304.04344050966
2931,24193.966328625625,25171.304720082648,26290.839858761854,21546.398046152593,24300.62723840568
2941,24193.966328625625,25144.48352362715,26290.839858761854,21546.398046152593,24293.921939291806
2951,24193.966328625625,25117.112649573108,26290.839858761854,21381.01782637166,24245.734165833062
2961,24193.966328625625,25117.112649573108,26290.839858761854,21381.01782637166,24245.734165833062
2971,24193.966328625625,25117.112649573108,26290.839858761854,21381.01782637166,24245.734165833062
2981,24193.966328625625,25117.112649573108,26290.839858761854,21381.01782637166,24245.734165833062
2991,23957.281828464216,25117.112649573108,26290.839858761854,21363.61459982582,24182.21223415625
3001,23957.281828464216,25117.112649573108,26290.839858761854,21363.61459982582,24182.21223415625
,Run #1 ASF,Run #2 ASF,Run #3 ASF,Run #4 ASF,Average ASF
1,91906.67002613441,91657.26219510195,90814.32221142574,92264.7558206367,91660.7525633247
11,84238.60510297224,84814.24323820203,84432.318827467,86298.96152865172,84946.03217432325
21,81301.7376422767,78757.43615443859,80393.67549306697,78086.6010667293,79634.86258912788
31,77672.85599017842,75033.43996738386,77035.2296950897,71811.1993876554,75388.18126007685
41,75107.42417023229,72375.60458512559,74222.02707731203,69552.01066700004,72814.2666249175
51,71974.2294077581,69932.79748884514,71621.66473355141,68353.50012625102,70470.54793910141
61,70024.28115542833,68632.29996719176,68917.96111723094,66788.25134916701,68590.69839725451
71,68430.9664576293,67642.46291389497,66293.15549764648,65972.48846276925,67084.768332985
81,67101.4404161871,66130.91263468786,65145.260309142854,64355.35641855911,65683.24244464423
91,65993.1035852025,64169.31718445998,63291.321457290265,63433.070090272355,64221.70307930627
101,65166.788868666976,62741.04675258632,61655.41207419723,61626.9897266439,62797.559355523605
111,63343.96294972344,62006.45600830614,59867.89925571051,60005.87139934901,61306.04740327227
121,61933.72096408021,61062.47241133057,58761.28310426816,59176.61481788268,60233.522824390406
131,60638.93838706717,59964.6752613519,57596.97532545639,57335.9489459622,58884.13447995941
141,59161.287305239224,57816.737206725295,56876.93439992549,56368.596602360674,57555.88887856268
151,58767.47975021421,55756.36066744266,55651.2748236312,55206.97607341462,56345.522828675676
161,58091.0704073429,55120.95003646364,55059.635791717286,54164.083470719124,55608.93492656073
171,57112.3045002663,54397.173040966205,54512.819206360524,53711.36197371594,54933.414680327245
181,56373.605842233315,53145.131612574085,54391.98645788115,53109.66439829706,54255.0970777464
191,56097.58253774982,53187.51294456102,53072.377548820885,51886.9561430809,53561.107293553156
201,55052.375144241385,52658.50435659979,52236.550317077636,51123.22265810038,52767.66311900479
211,54625.42404407699,52029.13159272175,51084.42330005539,50268.162927163605,52001.78546600444
221,53398.55712753344,51308.44671147637,50481.45403957867,49956.182094594915,51286.15999329585
