,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
731,85641.69502487265,83730.7014005926,85264.56667210985,85658.41192763444,85073.84375630238
741,84948.33244329407,83226.91332632049,79660.15004767833,86947.02660820886,83695.60560637544
751,86030.19330998235,85412.45605724576,81621.58325431286,86271.44527655892,84833.91947452497
761,85149.30081582675,84868.99298794554,77661.32371184291,83715.49432560599,82848.7779603053
771,89530.80710951313,81362.6050877907,79848.98130374942,86629.37446981222,84342.94199271637
781,87617.52404282299,81362.6050877907,82647.01869255566,85003.3990634044,84157.63672164344
791,87593.01614531073,85957.57253857286,85354.30116871624,85003.3990634044,85977.07222900106
801,86327.14800097923,84919.23200315711,84202.62171304498,81136.41225623198,84146.35349335334
811,85009.9226037793,82528.81387940727,82217.41592819942,84852.18808726687,83652.08512466322
821,81240.50966713743,83035.37835228229,86243.57962928743,87100.45299362458,84404.98016058293
831,81497.4141332078,85286.65515775693,83715.48542792545,87100.45299362458,84400.0019281287
841,84314.98739321783,84318.77554538763,83564.94275124444,87080.84694601552,84819.88815896635
851,83000.46170055984,84132.44420761587,83768.42012648282,85888.88366214036,84197.55242419972
861,83328.15484837783,86375.87450121182,86057.29542676278,85401.24349813031,85290.64206862068
871,86295.14192266446,86310.4586715963,86578.45475319923,85257.890825966,86110.4865433565
881,85007.81592456283,82683.04161585927,83988.99859978093,85532.81747321984,84303.16840335572
891,85059.42508186256,85230.11031925886,84278.0163427794,85882.56291907521,85112.528665744
901,85494.15137575798,83580.90296312569,84453.70901207993,89132.33440527513,85665.27443905968
911,87729.44738530768,85760.69207834249,85116.56694033217,88431.12287715757,86759.45732028499
921,86687.42923712857,83581.99446796064,87270.21745429038,83539.49307753213,85269.78355922792
931,84845.96626595939,85690.50215649865,85278.35677629066,85036.86427848227,85212.92236930775
941,85993.30121402928,85216.66544825686,83469.37030516127,87202.30093877125,85470.40947655466
951,85298.8397887281,85317.0388372735,83956.20647606124,87114.12670972924,85421.55295294803
961,82776.99098139428,84022.36475771926,84395.07857144227,87777.49801664466,84742.98308180012
971,79691.31390944787,82346.92286333781,80857.483003914,86664.72947381319,82390.11231262822
981,82828.69456009491,81768.63543523807,84015.20340281767,86664.72947381319,83819.31571799096
991,82633.73395881939,81566.2168489745,83250.19851977445,83735.04684890177,82796.29904411752
1001,82355.91560073278,83373.35460248882,86189.31050632292,85439.31081428383,84339.47288095708
1011,85693.57141085493,86182.4437187804,87567.76743775948,86258.01991628847,86425.45062092083
1021,85990.98448373376,87922.89641227195,85559.28615725615,86636.98886756958,86527.53898020787
1031,85632.25805138104,88724.13885031042,85640.8920361996,83556.79589184854,85888.5212074349
1041,88542.01512377233,89274.61682383741,86907.59107709612,86643.51042506356,87841.93336244236
1051,87572.16513978512,86914.13682690657,87834.00928538783,85258.01675025899,86894.58200058462
1061,86332.11775382794,85910.58552033374,85232.80900810544,84853.6206038765,85582.2832215359
1071,86247.67171011266,86057.02897696663,86513.43779178904,83757.90049426167,85644.0097432825
1081,85848.09448880891,86409.35456901754,88010.76173072592,84703.50235594354,86242.92828612398
1091,88212.23124873443,84109.66675608873,86477.43856603371,83443.81987255879,85560.78911085392
1101,87732.51245740807,83379.59841322537,86770.8807941317,84057.79267492412,85485.19608492233
1111,89255.68522161678,83050.34646992853,81635.15119993367,85988.54862568073,84982.43287928993
1121,88103.96038348194,84370.33643464016,84107.68174543804,82791.1804729929,84843.28975913825
1131,84856.67747216517,87021.22831350283,84970.43205269435,83465.50251174731,85078.46008752742
1141,82855.50755242008,85813.47350068993,86338.14073870865,85450.09931605133,85114.3052769675
1151,82855.50755242008,85345.29033642777,85907.47939011881,81431.917115756,83885.04859868067
1161,82310.06453504054,83475.9566973264,83576.80085969214,85065.71773882133,83607.1349577201
1171,80335.20136345876,85015.3878700868,83238.42527612596,83668.30444032964,83064.32973750029
1181,80018.23662937741,83725.92982088239,82931.75243792002,84340.71078097782,82754.15741728942
1191,83984.29278432917,84109.10396805996,82346.60112540147,85590.45959992445,84007.61436942877
1201,84128.18684237597,83204.91764225,85205.38235774136,85933.73639689018,84618.05580981438
1211,81973.36525562017,83043.72401501592,86660.27244553062,84333.2221573512,84002.64596837948
1221,83465.28417988792,81947.95289546023,85747.73236980145,83531.95100770303,83673.23011321315
1231,82512.99167761722,81729.55313926651,86653.13591684157,83327.6532627604,83555.83349912142
1241,81823.17814072892,85494.25303136566,86741.94999357336,81710.45631475627,83942.45937010605
