,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
711,83501.85452966271,87640.31688362127,87988.51938512265,88750.91602596315,86970.40170609244
721,86069.16368799258,86280.6928879529,85678.56848954136,89094.64691104651,86780.76799413333
731,85470.2815838236,85837.87897442258,86412.70411382969,85412.16791134818,85783.25814585602
741,83524.66692218976,82871.8558074185,88400.10180053257,86566.76476346985,85340.84732340268
751,83393.16614824258,81035.69687468397,85673.0713023563,85203.37582769136,83826.32753824355
761,83165.79746746772,82541.85518995956,82715.53555087517,85111.29059115224,83383.61969986369
771,81645.24747974791,83706.3220180738,83687.85719487553,84530.25427939641,83392.4202430234
781,83962.54322428264,84680.62998870274,84216.23926672728,89778.13415987982,85659.38665989813
791,85499.91365344185,82457.37574576173,85044.99222018466,87353.02932388493,85088.8277358183
801,85298.205950767,85020.85700379657,86218.13593681953,87588.01529244824,86031.30354595784
811,84371.388381792,84930.77743312968,87383.0118589978,87588.01529244824,86068.29824159193
821,85300.6081007093,83118.04707409101,86080.09723953759,87958.36822844454,85614.2801606956
831,86557.52068092297,85664.39263675439,86448.86296560816,88395.7141295471,86766.62260320815
841,84067.59839838922,84764.8041021087,85102.46254941958,89589.60092977247,85881.11649492249
851,84652.63582092302,86598.24161984528,87483.73613326967,88022.96161183568,86689.39379646842
861,86150.01535429039,85146.3687410989,87483.10797555678,89693.02669853208,87118.12969236953
871,84667.86863564036,85472.2363162265,87789.12723102298,87835.0097716579,86441.06048863693
881,85972.7906074939,84814.21181515991,87150.91361946083,87311.06654304659,86312.2456462903
891,85402.9953063886,85710.07622092211,84718.50351102554,84237.36838186427,85017.23585505012
901,87131.44482231796,83666.90912951136,84918.48450629397,86933.51272209408,85662.58779505434
911,86429.95338561799,84419.90661598687,84284.64953943723,87162.49002356567,85574.24989115194
921,85355.822758632,87395.34336518869,85490.48588233259,85784.57951419074,86006.55788008601
931,80866.55763256073,88615.65326730536,85660.90548954392,84895.70508198022,85009.70536784755
941,84496.14812921909,87878.23522291945,85026.27859994171,88274.7325293347,86418.84862035373
951,86440.59447542815,84991.58821948236,84909.9364260868,88868.04587429951,86302.54124882421
961,86502.11769135397,84142.91723200073,87130.15595646868,84287.1044164254,85515.57382406219
971,82574.96958540464,86491.500976793,86155.82030638118,87324.0541402298,85636.58625220216
981,84346.06820569297,85684.97505753515,87869.23850447936,88191.7102894466,86522.99801428852
991,80826.14238426153,85289.11580089464,84253.30563848415,84564.8109985272,83733.34370554188
1001,84040.70584822148,85805.45545142338,85601.72628057956,85510.69177794419,85239.64483954216
1011,83935.35898955914,83003.5884086808,84477.15000374004,88063.56650656003,84869.915977135
1021,86193.0236807621,79293.68916159835,85192.84548994857,87754.84367163217,84608.6005009853
1031,88358.81317956936,85812.72037173405,84046.30233368896,85484.68798530038,85925.63096757319
1041,85455.82226874863,85601.61782132325,82740.55939879123,86999.04997704271,85199.26236647645
1051,82768.93675311624,84798.01282175035,84379.47761983721,83405.93393473126,83838.09028235877
1061,88062.22140588846,85905.56097361889,85148.81930462469,89525.08654106132,87160.42205629834
1071,85221.49854703675,84848.83303703651,85852.9958326805,85518.52561207385,85360.4632572069
1081,86636.04930803418,87608.73254170496,86284.50537114353,85829.17382633222,86589.61526180372
1091,87091.49913583223,88349.44125981003,84707.06679630693,89035.98979421113,87295.99924654007
1101,87091.49913583223,86982.79100315059,83354.6471229618,88272.27058838209,86425.30196258168
1111,85073.1145622874,86981.20614879976,85402.58153690683,84879.47772509567,85584.09499327242
1121,87510.10067056394,84762.209912532,87431.95771059839,82790.30892914798,85623.64430571058
1131,87067.51160356152,80299.52154764325,88313.27012611848,87711.51587560315,85847.9547882316
1141,88805.70133762278,83254.24306631155,86114.68074840854,86626.83595722518,86200.36527739202
1151,87726.00440818325,85810.97485053235,85038.12751755724,85336.4113265191,85977.87952569798
1161,86334.89684475207,84754.4952396939,86417.29509012996,83717.40272313639,85306.02247442809
1171,88174.11451307544,83168.06504247813,86984.59274581418,88932.40072024966,86814.79325540437
1181,84677.20630542937,84811.809904537,83869.10191159659,86412.29745996067,84942.60389538092
1191,89603.64540417696,85684.96736199848,85791.33200885644,88044.57073667829,87281.12887792755
1201,86367.47445763444,85465.7940120428,88175.64159824795,86927.06861982013,86733.99467193634
1211,86924.29064844405,84812.02475280732,85863.77400061056,84378.68761653897,85494.69425460022
1221,86033.0857637587,85510.69598455286,84896.28046159785,83384.25885550732,84956.08026635418
1231,84617.13778770981,86959.63109053881,84573.68021343151,85075.09130130216,85306.38509824558
1241,86676.30717717399,83419.41865121158,83867.87888167982,84610.01985143416,84643.4061403749
1251,86122.70707386472,85536.88520022118,84334.07620381087,86681.64466291363,85668.8282852026
1261,83779.27250371216,86445.45742392546,85420.7157386569,86148.61416448698,85448.51495769537
1271,85589.70586714927,85883.48643139633,84312.88311667567,84382.02567576707,85042.0252727471
1281,84979.62538498589,85433.94920384577,84284.48625160055,83241.38110148843,84484.86048548017
1291,88917.7469144903,83590.99720945307,85537.30317161694,83707.74232343101,85438.44740474783
1301,87696.89429396216,85330.64309227563,85884.92694378039,83871.58280029995,85696.01178257953
1311,87031.39192583776,83420.93989861972,85297.23424952735,81948.581953668,84424.53700691322
1321,85024.08223432867,88020.53240921596,84499.7773275372,86400.94942128332,85986.33534809129
1331,85586.31155402103,86646.7144859855,86663.2891507896,84690.72776833773,85896.76073978347
1341,85165.54687829738,85295.47949642735,86002.75378091262,86258.72277360084,85680.62573230955
1351,87046.19118993079,85272.31769080533,82921.0059915784,87379.70283904354,85654.80442783952
1361,86525.51407900917,85331.46368347581,84114.54625181417,85818.3337347689,85447.46443726702
1371,85475.8654199521,84498.31231901876,83507.276997784,87780.02735568186,85315.37052310917
1381,86947.54767648563,83585.53972987318,82682.22202697747,89944.5749101486,85789.97108587122
1391,85686.33350876663,83585.53972987318,81399.0427322509,88031.22786111293,84675.53595800091
1401,86499.05288092243,87063.46716900654,84043.442184958,87486.49467934207,86273.11422855726
1411,85005.70640322714,85163.52841369766,84591.25746686247,87475.76379499197,85559.06401969481
1421,85234.64601398904,84139.3579216144,86518.1446630137,86283.11334019093,85543.815484702
1431,84615.1308549204,86719.32396359844,87735.86475336587,87173.4364472979,86560.93900479565
1441,85086.6449573233,81214.47884987116,87810.83159569684,85841.32146425343,84988.31921678619
1451,85037.05020232468,81214.47884987116,85993.87656062987,87690.99997886932,84984.10139792376
1461,87151.82658739603,87426.95255725563,83094.75233577874,88028.73727563527,86425.56718901641
1471,86316.84556517641,86836.01981039821,88067.95545913548,85394.85452298397,86653.91883942351
1481,86434.38002112032,86579.56141123633,88061.18738203163,86315.38867861316,86847.62937325037
1491,84307.7919175838,86221.06586334313,88067.82264544706,87310.38120311091,86476.76540737122
1501,83003.56760920679,85885.31310104445,87477.51238438168,87996.80294024157,86090.79900871862
1511,83447.13378055589,88155.23292828866,88704.33527667029,86950.70887446073,86814.35271499389
1521,86872.0452264013,85713.84427233941,86843.93924126033,83974.70829646991,85851.13425911774
1531,83257.74535434115,86085.50065237131,87174.71613830511,86498.83644677258,85754.19964794753
1541,81366.1717411654,86376.48016963889,86192.7925249568,88431.9074839839,85591.83797993624
1551,84556.61726371224,84159.14651193503,87069.74426422801,87827.80659227353,85903.32865803721
1561,85161.16690996334,88369.82311986038,85305.9224855705,88720.66659204056,86889.3947768587
1571,83348.11642556282,86914.74396045093,84342.45969972556,88689.96931912255,85823.82235121547
1581,88099.88261362817,86236.53494678783,85270.81210062267,86171.57079058427,86444.70011290573
1591,85882.96605089481,87525.64005256191,83902.95345321801,86778.75405641076,86022.57840327137
1601,87453.74410271164,86975.90389703626,83164.76450462115,85750.73812285153,85836.28765680514
1611,89859.91334899368,88281.58896649878,83768.1507028285,87374.98344120919,87321.15911488254
1621,89840.19506588479,90081.06591679322,85566.90376326277,84557.16170442037,87511.3316125903
1631,88447.01680998346,88386.41721359141,84500.1881923637,86761.03158447458,87023.66345010328
1641,86712.93022257666,86236.80900483427,84052.45891255238,87407.33422385859,86102.38309095548
1651,87574.37197507195,87920.40082668015,83092.7159519623,87445.37967460124,86508.2171070789
1661,87541.42752212903,89251.01223573308,85470.08747746532,88539.33340947132,87700.4651611997
1671,87623.80159849183,87888.52274512828,85909.41583827446,88064.97215146513,87371.67808333992
1681,87414.86929630823,87109.94356500686,87395.48077966484,88752.74848960318,87668.26053264577
1691,89353.6342588855,88960.5599029943,84583.42597834476,89199.43542357271,88024.26389094933
1701,86174.63502250772,89817.72654316203,87204.75893874536,88576.14560216741,87943.31652664563
1711,89040.86536169007,89526.07285965601,86979.45751524379,88616.74530769748,88540.78526107184
1721,88252.95876708248,89353.89492100879,86898.42148092073,88105.30850077541,88152.64591744686
1731,88252.95876708248,88394.35535875212,85711.22911256673,83898.1079859507,86564.16280608802
1741,88649.6217283586,84761.34258456214,84870.78625400012,86879.52497538572,86290.31888557665
1751,89568.15785924344,87617.74531748198,85330.18858801342,85636.00550742242,87038.02431804032
1761,89102.34619987082,90461.50108467143,88151.19232971096,84718.08599926668,88108.28140337998
1771,86954.5314955478,87874.5954311991,88468.44507267259,87241.49683816826,87634.76720939693
1781,87798.68046082152,87095.56137995694,88283.38344522037,88430.00040579175,87901.90642294764
1791,87198.42609815448,87454.63445107019,86293.51146227615,89847.08424222824,87698.41406343227
1801,86296.81260621785,88756.15134000056,88189.25284265241,87231.52848311164,87618.43631799563
1811,86683.08338980423,86298.16013479163,85767.3134694868,87036.63325272365,86446.29756170158
1821,86566.66841293422,87271.1309205363,86195.0609893524,83994.19550809475,86006.76395772942
1831,84928.53117752867,87081.1462061834,87759.12510129291,86109.1468162654,86469.4873253176
1841,87165.36321264239,82629.48034695597,87426.7592134103,82629.3207427945,84962.7308789508
1851,86322.91113583444,84574.66501574496,87719.42211430092,90249.18374317844,87216.5455022647
1861,84949.25891183723,86457.6061847757,84773.2287486997,87658.52134979866,85959.65379877781
1871,85337.78945393562,83872.40574514016,86559.25819254621,87195.41959548602,85741.218246777
1881,84604.69598674898,86861.27825407725,83392.2687318657,87053.58377872495,85477.95668785421
1891,87220.26679164093,88759.00531276598,88209.3542360472,84188.59905979777,87094.30635006297
1901,86788.58564443074,86741.8238953243,85140.82065582077,87782.21425563739,86613.3611128033
1911,89215.78579452813,83688.60145632329,81948.87908679973,86157.34694002054,85252.65331941794
1921,84926.32674215213,82536.68320422046,83355.84953592955,86341.80840032283,84290.16697065625
1931,87735.74558485516,84955.61365224377,84348.27807446617,89051.26422254238,86522.72538352688
1941,82740.3756860013,84004.3317592354,84758.77408065883,88733.74549492348,85059.30675520474
1951,82740.3756860013,82986.08848919727,86139.12721795005,87733.89488032412,84899.8715683682
1961,82662.11924424674,86889.77902529105,84544.7321045888,85878.70489343666,84993.83381689081
1971,87282.68745665425,85165.10213375828,83432.16268568182,87209.55370409199,85772.37649504658
1981,88104.5912668728,83593.55850710152,82880.9292052984,82712.57164101911,84322.91265507296
1991,83902.71375918988,81841.30278570279,87825.6072338787,87117.56624971569,85171.79750712177
2001,85784.01344264841,84559.77369486431,83598.77874589548,86576.72349536745,85129.82234469391
2011,84024.33052735298,84104.20836089572,89409.86256163915,88356.55981738785,86473.74031681892
2021,88658.27504731293,83613.88663844299,88877.33226249668,87951.12873805217,87275.15567157618
2031,88001.29958964465,84393.24144388878,88502.32577000513,89052.99743692379,87487.46606011559
2041,87739.54601477052,85393.55349982026,86052.99766934196,89828.50058260719,87253.64944163497
2051,88177.53039645716,84971.8438224795,86477.43574816055,88976.20345733744,87150.75335610866
2061,85188.77323344871,85287.30097100514,85821.14309704387,88547.24018991775,86211.11437285386
2071,86678.2170114954,85101.17527616571,85704.14476288187,83904.03529996636,85346.89308762734
2081,86576.33030179469,89374.41442284372,87443.32845161263,83551.35236259286,86736.35638471098
2091,86456.16804307904,87503.98748729454,86430.06475857696,82558.16298188426,85737.0958177087
2101,85225.85206443058,88372.32300166204,88295.8743914744,85015.5668211613,86727.40406968209
2111,85998.24792831833,86427.07230682894,87498.4863004896,84987.86068260613,86227.91680456075
2121,85922.9500182421,89963.94205953919,86310.50410029654,83300.76694750212,86374.54078139499
2131,84980.86583354432,86860.50130310592,87174.51207214125,83391.0125452143,85601.72293850145
2141,86713.79218363206,88160.93450945381,85299.1688552679,84747.09538929308,86230.2477344117
2151,85966.14890754828,87012.47775172567,86819.49049709203,84061.04574432145,85964.79072517186
2161,85535.5388048482,86417.72493462198,87212.31230431882,83947.96529899123,85778.38533569506
2171,84854.56343975867,86228.00689388625,87242.37601579365,85813.9010513538,86034.71185019809
2181,84854.56343975867,86681.07337615643,88140.83854081265,86810.51991943593,86621.74881904092
2191,86716.95019734628,86681.07337615643,86946.7643454652,87726.07251636188,87017.71510883245
2201,86272.93863260622,85701.83168783055,86683.03939875842,85443.72563690622,86025.38383902535
2211,84319.60560357236,87061.5252711676,87994.8795516706,86578.0376614559,86488.51202196661
2221,85300.3127580671,84583.05419261413,83563.8574838153,86094.68471249167,84885.47728674705
2231,84705.25017049962,84174.2838231902,85953.03329632773,84704.83905887796,84884.35158722388
2241,86414.8570180291,86193.07643791469,83884.2007255207,87721.44342966743,86053.39440278297
2251,86899.51234137554,87159.16505443849,84808.60069053964,85772.46173873861,86159.93495627306
2261,85567.93911326253,88077.89013511197,84976.17377449534,87498.68865324225,86530.17291902803
2271,88849.67565877184,86199.19112249262,81973.8224562557,87111.69679280148,86033.59650758041
2281,88073.2041031573,85814.96881587863,81926.39516960592,89315.54519918207,86282.52832195598
2291,90114.61097541294,87579.4290449006,82218.28898945548,86135.00182431354,86511.83270852064
2301,88059.79479910203,83398.18099698707,83510.26229272583,84821.56763493788,84947.4514309382
2311,84604.59079269867,89487.07163727775,79665.96903180468,87983.74848099168,85435.3449856932
2321,85092.8541770939,89435.72332207173,84342.61711237274,85587.67006829666,86114.71616995876
2331,85449.56955718681,88418.37900699532,85830.54376315672,86076.93659905028,86443.85723159729
2341,85517.10267314319,84367.4362499073,83789.6919364238,89416.50674411195,85772.68440089657
2351,86065.5784736405,87996.38720051102,86893.25966800837,90220.72862011891,87793.9884905697
2361,87283.22013102502,87588.42584711342,85770.41310706062,87045.95342757522,86922.00312819357
2371,85706.89608970762,86372.25815339001,83902.82590083625,85015.74958949922,85249.43243335828
2381,85977.52181166149,89117.28589377333,87870.07519561685,86158.38617170176,87280.81726818836
2391,85166.85305197298,87221.29259943102,86056.76960427928,87979.22861962901,86606.03596882807
2401,89455.52319665659,89375.27898771895,86351.20234402697,83966.31688567046,87287.08035351823
2411,87408.62108950794,87110.73063806746,85995.77134109238,89945.69955101998,87615.20565492194
2421,88159.52914698595,84729.12997200162,85984.79047669067,85947.55921232922,86205.25220200187
2431,87830.76558671138,83484.26412536326,87140.46468549051,88747.25498645312,86800.68734600456
2441,85966.60931047203,87544.14421744864,86487.84047874894,89936.5485084623,87483.78562878299
2451,87064.75379042959,87445.15541431417,85566.24190894485,92324.68012958301,88100.2078108179
2461,84364.51469293491,87761.40147936568,87141.64447134786,90650.47598411693,87479.50915694135
2471,82742.8944968426,86058.07323548538,86765.64925609608,89875.53601469306,86360.53825077928
2481,87506.33176249421,86836.5976829547,85233.57598288513,89125.36891525687,87175.46858589773
2491,85303.94670732277,85285.37631396587,87263.43448354525,88150.35669273055,86500.7785493911
2501,83185.27158555257,85439.97567650642,86191.17242031588,86323.46756697637,85284.97181233781
2511,83185.27158555257,84950.28412578478,85707.51810862095,86146.71590036662,84997.44743008123
2521,84877.90638153639,85203.4141245371,85085.98554458011,87862.50746451889,85757.45337879311
2531,86869.99863950718,88996.12629513908,87838.56631638858,86918.597075469,87655.82208162596
2541,87284.10987487377,83881.62322452915,82321.300976493,89483.49192994088,85742.6315014592
2551,85493.29573791163,86358.52052216929,85556.72983545647,87697.77998435317,86276.58151997263
2561,85256.6862024574,84528.15064010367,85421.41640758593,89603.28879946374,86202.38551240269
2571,86366.83068587334,88242.49647331194,82130.28794165382,88013.27464931051,86188.2224375374
2581,87550.13658229169,86531.2824466111,80970.26989226742,89164.11322115439,86053.95053558114
2591,86129.95948763634,87878.67947802698,82939.9724741643,87547.84317494919,86124.1136536942
2601,83971.70840405114,85338.26539264387,83749.80373886945,86712.76643471108,84943.13599256889
2611,86810.71667467235,85188.71115030177,84834.23012217996,85862.03784758953,85673.9239486859
2621,87520.18452647005,87120.56623162834,85268.48618010244,86778.72010031693,86671.98925962944
2631,88198.76463563413,87887.61393670077,83305.26205486515,83245.60491010218,85659.31138432556
2641,83968.36807404435,90201.72510016804,84256.06377883189,84781.93530490891,85802.0230644883
2651,83458.84006595728,88052.99354709267,85621.53836685322,87012.14574531211,86036.37943130381
2661,84217.5785329644,87326.7332300997,85914.25726831767,86544.67440150234,86000.81085822103
2671,81359.85555035532,83811.2955156905,85721.45567848734,85178.73648697225,84017.83580787634
2681,83724.11792724236,85532.25270354953,85684.39865664107,82476.26619829006,84354.25887143075
2691,83256.79385190245,82385.64808532465,87973.02003100254,83420.89172846237,84259.088424173
2701,85801.2721619767,84658.83669621202,86827.95755830445,79726.87949715347,84253.73647841167
2711,85155.73609694763,84877.43911924772,87929.08259395981,83834.54260141296,85449.20010289203
2721,87704.532581486,85313.45853396812,87631.16758620938,86589.77631366868,86809.73375383305
2731,88757.41675344281,84320.33430579453,86076.64100525569,86238.53873344677,86348.23269948494
2741,87689.01513432864,86181.05469042064,90038.76242213644,86907.6384382606,87704.11767128659
2751,84136.93261935546,83901.93663150378,87512.76565050536,87257.56990484153,85702.30120155154
2761,85783.13006689934,87681.4417292667,89161.52267528554,88352.48440098419,87744.64471810895
2771,85417.18516763061,88099.4306886646,88947.58100602485,87230.74006127154,87423.7342308979
2781,83725.50469481615,87529.17276008974,88610.37468961836,85994.299980701,86464.83803130631
2791,84571.57151819409,87955.48786864494,87331.15844055594,87733.76589028741,86897.9959294206
2801,84497.18171744612,88269.29250177067,84779.68030933209,89085.47707599428,86657.9079011358
2811,81444.13914109225,85250.98644055649,84471.9965223214,87729.9789586018,84724.27526564298
2821,84912.2765441506,84791.1680053567,83561.5447354504,85191.3068081644,84614.07402328053
2831,86405.45148351883,86987.04488571064,84311.25770597837,87173.69081203005,86219.36122180946
2841,83019.82290541701,84665.91914892357,83956.1894234088,87095.15497466594,84684.27161310383
2851,84279.62905790773,83881.10201888786,85919.07577727053,86403.19266426923,85120.74987958385
2861,83756.19289169893,85410.52680782486,83415.02444976279,86084.73052639863,84666.6186689213
2871,86228.19600076693,85303.96157221613,87260.39930261587,87792.93784805544,86646.37368091359
2881,86635.93344562482,86659.91967916151,87429.75322644282,88937.37102100083,87415.7443430575
2891,82293.55485613797,84265.23889508868,86109.10347841939,85825.02267499511,84623.22997616029
2901,85194.18051848131,86577.06741896634,87976.50963671257,86098.99907437121,86461.68916213285
2911,86924.11617547517,84368.83771559494,85476.10051448355,87415.71783329167,86046.19305971132
2921,86286.83624967562,86018.13110059264,87053.24724062295,85241.13752047897,86149.83802784255
2931,86909.15416192684,84226.7102172397,87590.71021380289,88187.31938736315,86728.47349508315
2941,86201.41221082651,83655.67322094007,85074.10222048002,86091.81466341486,85255.75057891537
2951,85076.950051664,86330.92575036899,87580.6065502144,84698.05320063184,85921.6338882198
2961,85801.42097240298,86964.57255607819,88865.0651593487,87594.69215649416,87306.437711081
2971,85684.12409853817,89675.31595160074,86986.57339947637,86860.26614141384,87301.56989775728
2981,86987.67532745887,88427.01251291069,86795.90477400726,86860.26614141384,87267.71468894766
2991,83119.18103310667,82351.06462743199,85766.6801216373,87593.98575329017,84707.72788386654
3001,85792.04142005717,86407.5812079426,87214.74027689648,86385.76819620084,86450.03277527427
,Run #1 ASF,Run #2 ASF,Run #3 ASF,Run #4 ASF,Average ASF
1,92745.75228314499,92876.03017837931,93489.14480450565,92734.20197019522,92961.28230905629
11,93657.34377692109,93079.74904775048,93269.1444344115,93409.18592137858,93353.8557951154
21,93241.03773457858,92978.27995165202,92003.26025799183,92405.21138613085,92656.94733258832
31,91899.35289950075,93606.44942490455,91680.07227095711,93136.7574920932,92580.6580218639
41,91962.0646342163,92563.77947084192,91131.24375307122,92432.24667837536,92022.3336341262
51,92500.22288143735,94708.61569161528,92340.37908706689,94037.02156295953,93396.55980576976
61,91857.15644120103,93885.26481228367,91139.7674355199,94124.27382630268,92751.61562882682
71,92112.06473628685,93206.22113683076,91632.24622257806,94486.42969538525,92859.24044777022
81,93237.14757751653,94014.39000036179,92837.35133768592,94073.854882443,93540.68594950181
91,92172.78702154064,93947.27784652622,92815.30608579336,92998.0408943656,92983.35296205645
101,94148.90536494106,92333.44483012462,92008.33903034401,92284.0919568944,92693.695295576
111,93807.48712015846,92438.33988685378,91852.43622111923,93074.64164677795,92793.22621872736
121,94092.70675030813,93540.280376438,91276.22458534023,92465.45347110879,92843.66629579879
131,94590.57256826118,92946.01950904088,90423.53694007767,91867.76914751006,92456.97454122244
141,92702.2661077007,90999.62686006857,91324.35164433316,91232.91995092141,91564.79114075596
151,92465.95324332119,90664.80070170527,91443.4631895965,90903.90754059507,91369.5311688045
161,91742.17399037622,90919.29398155761,90846.67237225127,91582.77058567839,91272.72773246588
171,90737.2737997801,89654.82937254464,92096.5124421799,90863.64234828073,90838.06449069636
181,91217.99386738936,89267.26679846253,91764.89518464051,92185.87872234533,91109.00864320944
191,91201.83181972064,89012.67574960583,92470.72719570794,93995.99483014514,91670.30739879489
201,91706.99624985894,88096.47355163978,92395.42858762036,93558.02321151627,91439.23040015883
211,91502.90829552214,90045.7410560832,93207.56060258437,91866.41274268758,91655.65567421932
221,90874.38414688096,89644.38142475477,92968.34331525609,92875.81832653827,91590.73180335753
231,91048.50193579207,90143.43607656975,93148.82973909186,91846.74363429981,91546.87784643838
